NUM_PEDIDO;CODCLI;CODVEN;DATA_EMISSAO;VLR_TOTAL;SITUACAO;OBSERVACOES
5887;148;2;2015-06-12 00:00:00.000;6786.26;E;
5888;625;3;2015-06-12 00:00:00.000;1681.38;E;
5889;232;1;2015-06-13 00:00:00.000;3103.42;E;
5890;36;4;2015-06-13 00:00:00.000;4797.48;C;
5891;626;4;2015-06-13 00:00:00.000;3626.11;E;
5892;46;2;2015-06-14 00:00:00.000;6427.71;E;
5893;40;2;2015-06-14 00:00:00.000;2974.90;E;
5894;359;3;2015-06-14 00:00:00.000;1164.99;E;
5895;108;8;2015-06-14 00:00:00.000;3299.13;E;
5896;324;2;2015-06-14 00:00:00.000;4258.16;E;
5897;368;3;2015-06-15 00:00:00.000;5408.19;E;
5898;53;3;2015-06-16 00:00:00.000;6169.38;E;
5899;586;8;2015-06-16 00:00:00.000;2909.11;E;
5900;550;5;2015-06-16 00:00:00.000;3971.88;E;
5901;109;7;2015-06-16 00:00:00.000;25.81;E;
5902;242;2;2015-06-17 00:00:00.000;694.14;E;
5903;501;3;2015-06-17 00:00:00.000;2677.67;E;
5904;613;2;2015-06-17 00:00:00.000;4473.62;E;
5905;32;4;2015-06-18 00:00:00.000;5286.39;E;
5906;233;1;2015-06-18 00:00:00.000;2449.96;E;
5907;538;8;2015-06-18 00:00:00.000;2042.92;E;
5908;20;7;2015-06-18 00:00:00.000;484.10;E;
5909;621;7;2015-06-19 00:00:00.000;533.43;C;
5910;385;6;2015-06-20 00:00:00.000;2282.14;E;
5911;312;2;2015-06-20 00:00:00.000;4434.41;E;
5912;203;5;2015-06-21 00:00:00.000;3213.88;C;
5913;105;8;2015-06-21 00:00:00.000;5041.08;E;
5914;483;2;2015-06-21 00:00:00.000;3403.25;E;
5915;440;6;2015-06-21 00:00:00.000;7296.33;E;
5916;490;5;2015-06-21 00:00:00.000;6956.05;E;
5917;165;1;2015-06-22 00:00:00.000;6048.73;E;
5918;611;6;2015-06-22 00:00:00.000;7109.31;E;
5919;183;6;2015-06-23 00:00:00.000;1555.67;E;
5920;506;7;2015-06-23 00:00:00.000;1197.68;E;
5921;48;2;2015-06-23 00:00:00.000;2221.34;E;
5922;504;8;2015-06-24 00:00:00.000;308.36;E;
5923;207;2;2015-06-25 00:00:00.000;7088.40;E;
5924;338;7;2015-06-26 00:00:00.000;3948.08;E;
5925;117;6;2015-06-26 00:00:00.000;431.77;E;
5926;367;3;2015-06-26 00:00:00.000;4551.63;E;
5927;16;7;2015-06-26 00:00:00.000;199.78;E;
5928;179;5;2015-06-26 00:00:00.000;5108.09;E;
5929;44;5;2015-06-27 00:00:00.000;3424.49;E;
5930;168;4;2015-06-27 00:00:00.000;284.71;E;
5931;445;6;2015-06-27 00:00:00.000;5761.48;E;
5932;141;5;2015-06-27 00:00:00.000;3568.25;E;
5933;451;2;2015-06-27 00:00:00.000;4565.69;E;
5934;378;6;2015-06-28 00:00:00.000;2694.80;E;
5935;182;8;2015-06-28 00:00:00.000;1904.41;E;
5936;357;2;2015-06-28 00:00:00.000;3006.67;E;
5937;156;4;2015-06-29 00:00:00.000;535.48;E;
5938;221;8;2015-06-29 00:00:00.000;4498.33;E;
5939;152;2;2015-06-29 00:00:00.000;6506.40;E;
5940;465;5;2015-06-29 00:00:00.000;3870.62;E;
5941;114;2;2015-06-29 00:00:00.000;1143.95;E;
5942;39;1;2015-06-30 00:00:00.000;1130.34;E;
5943;126;2;2015-06-30 00:00:00.000;3699.99;E;
5944;102;6;2015-06-30 00:00:00.000;3928.30;E;
5945;577;6;2015-06-30 00:00:00.000;3819.02;E;
5946;69;7;2015-06-30 00:00:00.000;3361.59;E;
5947;147;8;2015-07-01 00:00:00.000;719.13;C;
5948;580;3;2015-07-01 00:00:00.000;46.12;E;
5949;425;5;2015-07-01 00:00:00.000;1507.17;E;
5950;606;1;2015-07-02 00:00:00.000;914.80;E;
5951;52;4;2015-07-02 00:00:00.000;6338.73;E;
5952;47;7;2015-07-02 00:00:00.000;611.61;E;
5953;277;4;2015-07-02 00:00:00.000;2310.76;E;
5954;395;3;2015-07-02 00:00:00.000;2584.35;E;
5955;90;6;2015-07-03 00:00:00.000;7104.87;E;
5956;378;4;2015-07-03 00:00:00.000;843.59;E;
5957;496;2;2015-07-03 00:00:00.000;4236.56;E;
5958;523;4;2015-07-03 00:00:00.000;2430.65;E;
5959;143;1;2015-07-03 00:00:00.000;4634.48;E;
5960;262;4;2015-07-04 00:00:00.000;4139.95;E;
5961;574;7;2015-07-05 00:00:00.000;5414.02;E;
5962;484;3;2015-07-05 00:00:00.000;6547.16;E;
5963;304;7;2015-07-05 00:00:00.000;2156.51;E;
5964;398;4;2015-07-05 00:00:00.000;471.08;E;
5965;471;5;2015-07-05 00:00:00.000;1013.58;E;
5966;56;1;2015-07-06 00:00:00.000;4267.98;E;
5967;493;1;2015-07-06 00:00:00.000;5562.33;E;
5968;249;7;2015-07-06 00:00:00.000;7463.55;E;
5969;489;6;2015-07-06 00:00:00.000;5341.56;E;
5970;228;3;2015-07-06 00:00:00.000;1029.81;E;
5971;358;6;2015-07-07 00:00:00.000;5044.52;E;
5972;565;6;2015-07-07 00:00:00.000;5983.85;E;
5973;396;6;2015-07-07 00:00:00.000;534.69;E;
5974;54;5;2015-07-07 00:00:00.000;1540.25;E;
5975;503;6;2015-07-08 00:00:00.000;872.65;E;
5976;103;2;2015-07-08 00:00:00.000;480.90;E;
5977;253;5;2015-07-08 00:00:00.000;8213.18;E;
5978;219;3;2015-07-09 00:00:00.000;4998.49;E;
5979;494;1;2015-07-10 00:00:00.000;6064.40;E;
5980;625;2;2015-07-10 00:00:00.000;668.33;E;
5981;587;1;2015-07-10 00:00:00.000;4347.04;E;
5982;398;8;2015-07-11 00:00:00.000;437.57;C;
5983;457;8;2015-07-11 00:00:00.000;3493.14;E;
5984;62;7;2015-07-11 00:00:00.000;5943.07;C;
5985;22;6;2015-07-12 00:00:00.000;645.83;E;
5986;626;6;2015-07-12 00:00:00.000;5768.64;E;
5987;38;2;2015-07-12 00:00:00.000;706.55;E;
5988;445;8;2015-07-13 00:00:00.000;5626.45;E;
5989;150;6;2015-07-13 00:00:00.000;4976.65;C;
5990;393;7;2015-07-13 00:00:00.000;1971.39;E;
5991;35;2;2015-07-14 00:00:00.000;2560.11;E;
5992;517;8;2015-07-14 00:00:00.000;8180.28;E;
5993;547;5;2015-07-15 00:00:00.000;2470.83;E;
5994;421;4;2015-07-15 00:00:00.000;465.90;E;
5995;22;4;2015-07-16 00:00:00.000;7316.40;E;
5996;528;2;2015-07-16 00:00:00.000;6592.51;E;
5997;126;1;2015-07-16 00:00:00.000;3391.76;C;
5998;324;2;2015-07-16 00:00:00.000;4710.08;E;
5999;584;8;2015-07-16 00:00:00.000;4629.64;E;
6000;295;1;2015-07-17 00:00:00.000;7879.67;E;
6001;156;1;2015-07-17 00:00:00.000;6391.95;E;
6002;72;2;2015-07-17 00:00:00.000;5411.24;E;
6003;535;8;2015-07-18 00:00:00.000;6107.66;E;
6004;38;6;2015-07-18 00:00:00.000;2928.15;E;
6005;540;7;2015-07-18 00:00:00.000;4641.62;E;
6006;120;4;2015-07-19 00:00:00.000;4500.21;E;
6007;72;5;2015-07-19 00:00:00.000;6881.91;E;
6008;421;5;2015-07-19 00:00:00.000;1131.49;E;
6009;27;7;2015-07-20 00:00:00.000;3537.47;C;
6010;184;2;2015-07-20 00:00:00.000;2915.31;E;
6011;101;6;2015-07-20 00:00:00.000;1453.44;E;
6012;400;3;2015-07-20 00:00:00.000;2414.43;E;
6013;105;8;2015-07-20 00:00:00.000;2073.73;E;
6014;349;1;2015-07-21 00:00:00.000;5843.18;E;
6015;497;8;2015-07-21 00:00:00.000;9967.52;E;
6016;440;7;2015-07-21 00:00:00.000;2930.74;E;
6017;131;1;2015-07-21 00:00:00.000;3809.86;E;
6018;430;5;2015-07-22 00:00:00.000;2062.86;E;
6019;185;3;2015-07-22 00:00:00.000;5909.04;E;
6020;176;8;2015-07-22 00:00:00.000;NULL;E;
6021;626;3;2015-07-22 00:00:00.000;1903.47;E;
6022;417;6;2015-07-23 00:00:00.000;1986.91;E;
6023;422;4;2015-07-23 00:00:00.000;3796.23;E;
6024;193;7;2015-07-23 00:00:00.000;2210.62;E;
6025;30;2;2015-07-23 00:00:00.000;4185.97;E;
6026;394;4;2015-07-24 00:00:00.000;3176.19;E;
6027;239;6;2015-07-24 00:00:00.000;4991.75;E;
6028;222;8;2015-07-24 00:00:00.000;2470.73;E;
6029;40;5;2015-07-24 00:00:00.000;2751.99;E;
6030;459;8;2015-07-24 00:00:00.000;7265.51;E;
6031;294;3;2015-07-25 00:00:00.000;6385.33;E;
6032;576;7;2015-07-25 00:00:00.000;1255.30;E;
6033;306;7;2015-07-25 00:00:00.000;2431.91;E;
6034;501;7;2015-07-25 00:00:00.000;3096.47;E;
6035;234;4;2015-07-26 00:00:00.000;4127.13;E;
6036;73;5;2015-07-27 00:00:00.000;4704.70;E;
6037;184;2;2015-07-27 00:00:00.000;666.11;E;
6038;150;5;2015-07-27 00:00:00.000;5186.45;E;
6039;506;5;2015-07-28 00:00:00.000;1063.19;E;
6040;119;7;2015-07-28 00:00:00.000;NULL;E;
6041;48;5;2015-07-28 00:00:00.000;2777.54;E;
6042;252;3;2015-07-28 00:00:00.000;4545.36;C;
6043;102;4;2015-07-28 00:00:00.000;3852.75;C;
6044;232;5;2015-07-29 00:00:00.000;2173.64;E;
6045;608;6;2015-07-29 00:00:00.000;4287.74;E;
6046;412;7;2015-07-29 00:00:00.000;4485.23;E;
6047;385;1;2015-07-29 00:00:00.000;6359.27;C;
6048;423;6;2015-07-30 00:00:00.000;3804.59;E;
6049;495;7;2015-07-30 00:00:00.000;2030.31;E;
6050;340;3;2015-07-30 00:00:00.000;135.36;E;
6051;320;7;2015-07-31 00:00:00.000;1376.19;C;
6052;476;7;2015-08-01 00:00:00.000;6357.35;E;
6053;291;3;2015-08-01 00:00:00.000;3467.52;E;
6054;428;5;2015-08-02 00:00:00.000;901.06;E;
6055;443;6;2015-08-02 00:00:00.000;8178.28;E;
6056;117;8;2015-08-02 00:00:00.000;3481.60;E;
6057;472;2;2015-08-02 00:00:00.000;2552.56;E;
6058;216;1;2015-08-03 00:00:00.000;8229.25;C;
6059;23;8;2015-08-04 00:00:00.000;3423.18;E;
6060;258;4;2015-08-04 00:00:00.000;8515.40;C;
6061;178;6;2015-08-04 00:00:00.000;1234.68;E;
6062;520;2;2015-08-04 00:00:00.000;4092.14;E;
6063;218;1;2015-08-05 00:00:00.000;5331.74;E;
6064;255;7;2015-08-05 00:00:00.000;6393.05;E;
6065;422;8;2015-08-06 00:00:00.000;601.74;E;
6066;427;1;2015-08-06 00:00:00.000;158.49;E;
6067;114;6;2015-08-07 00:00:00.000;4941.64;E;
6068;429;2;2015-08-08 00:00:00.000;4993.46;E;
6069;93;6;2015-08-08 00:00:00.000;8896.13;E;
6070;187;2;2015-08-08 00:00:00.000;1958.74;E;
6071;77;7;2015-08-08 00:00:00.000;2793.60;E;
6072;51;2;2015-08-09 00:00:00.000;5018.86;E;
6073;324;6;2015-08-09 00:00:00.000;4733.30;E;
6074;257;2;2015-08-09 00:00:00.000;7037.61;E;
6075;18;6;2015-08-09 00:00:00.000;5247.11;E;
6076;203;1;2015-08-09 00:00:00.000;2181.36;C;
6077;43;1;2015-08-10 00:00:00.000;1189.09;E;
6078;71;7;2015-08-10 00:00:00.000;3486.90;C;
6079;294;1;2015-08-11 00:00:00.000;1553.12;E;
6080;245;3;2015-08-11 00:00:00.000;1462.12;C;
6081;185;7;2015-08-12 00:00:00.000;1507.24;E;
6082;355;4;2015-08-12 00:00:00.000;5285.09;E;
6083;12;8;2015-08-12 00:00:00.000;8953.36;E;
6084;395;1;2015-08-12 00:00:00.000;6987.48;E;
6085;75;7;2015-08-12 00:00:00.000;9020.04;E;
6086;541;2;2015-08-13 00:00:00.000;2811.45;E;
6087;483;1;2015-08-14 00:00:00.000;3651.46;E;
6088;118;2;2015-08-14 00:00:00.000;3033.18;E;
6089;115;4;2015-08-14 00:00:00.000;5726.82;E;
6090;317;4;2015-08-14 00:00:00.000;161.20;C;
6091;438;3;2015-08-14 00:00:00.000;6319.73;E;
6092;165;5;2015-08-15 00:00:00.000;2729.50;E;
6093;305;4;2015-08-16 00:00:00.000;6275.35;E;
6094;131;5;2015-08-16 00:00:00.000;3545.69;E;
6095;137;7;2015-08-16 00:00:00.000;1047.85;E;
6096;137;5;2015-08-16 00:00:00.000;3120.10;C;
6097;262;6;2015-08-16 00:00:00.000;118.87;E;
6098;143;6;2015-08-17 00:00:00.000;2751.47;C;
6099;411;3;2015-08-17 00:00:00.000;1028.56;E;
6100;432;3;2015-08-17 00:00:00.000;3889.20;E;
6101;387;7;2015-08-17 00:00:00.000;85.91;E;
6102;11;1;2015-08-17 00:00:00.000;507.11;E;
6103;376;2;2015-08-18 00:00:00.000;4951.58;E;
6104;606;8;2015-08-18 00:00:00.000;4006.15;E;
6105;33;1;2015-08-18 00:00:00.000;3490.23;E;
6106;523;1;2015-08-19 00:00:00.000;356.56;E;
6107;306;2;2015-08-19 00:00:00.000;2427.82;E;
6108;449;7;2015-08-19 00:00:00.000;4508.93;E;
6109;160;6;2015-08-19 00:00:00.000;995.74;E;
6110;406;5;2015-08-20 00:00:00.000;1654.99;E;
6111;194;4;2015-08-21 00:00:00.000;8072.92;E;
6112;333;6;2015-08-21 00:00:00.000;3284.19;E;
6113;255;7;2015-08-21 00:00:00.000;119.79;E;
6114;183;3;2015-08-21 00:00:00.000;4282.78;E;
6115;314;3;2015-08-22 00:00:00.000;7449.41;E;
6116;492;6;2015-08-22 00:00:00.000;5877.66;C;
6117;511;7;2015-08-23 00:00:00.000;7094.69;E;
6118;103;3;2015-08-23 00:00:00.000;6634.15;E;
6119;176;5;2015-08-23 00:00:00.000;230.91;E;
6120;116;2;2015-08-23 00:00:00.000;4697.50;E;
6121;543;6;2015-08-24 00:00:00.000;2952.44;C;
6122;57;8;2015-08-25 00:00:00.000;7696.82;E;
6123;33;6;2015-08-25 00:00:00.000;2418.08;E;
6124;207;4;2015-08-25 00:00:00.000;526.69;E;
6125;44;6;2015-08-26 00:00:00.000;2318.74;E;
6126;488;4;2015-08-26 00:00:00.000;723.80;E;
6127;310;1;2015-08-26 00:00:00.000;2435.66;E;
6128;205;2;2015-08-26 00:00:00.000;4959.20;E;
6129;615;6;2015-08-27 00:00:00.000;2214.38;E;
6130;56;7;2015-08-28 00:00:00.000;6579.84;E;
6131;194;7;2015-08-28 00:00:00.000;2140.55;E;
6132;469;5;2015-08-28 00:00:00.000;7251.54;C;
6133;530;4;2015-08-29 00:00:00.000;1944.69;E;
6134;397;2;2015-08-29 00:00:00.000;4556.24;E;
6135;455;7;2015-08-29 00:00:00.000;1916.96;E;
6136;35;4;2015-08-29 00:00:00.000;122.47;E;
6137;255;2;2015-08-30 00:00:00.000;4916.58;C;
6138;224;1;2015-08-30 00:00:00.000;9003.06;E;
6139;455;5;2015-08-30 00:00:00.000;4034.49;E;
6140;186;2;2015-08-30 00:00:00.000;4722.09;C;
6141;317;8;2015-08-30 00:00:00.000;2434.60;E;
6142;189;1;2015-08-31 00:00:00.000;764.01;E;
6143;172;8;2015-08-31 00:00:00.000;7844.91;E;
6144;579;3;2015-09-01 00:00:00.000;6658.68;E;
6145;274;2;2015-09-02 00:00:00.000;2383.05;C;
6146;405;6;2015-09-02 00:00:00.000;4969.95;E;
6147;4;6;2015-09-02 00:00:00.000;592.86;E;
6148;210;1;2015-09-02 00:00:00.000;5897.95;E;
6149;49;4;2015-09-03 00:00:00.000;1263.93;E;
6150;138;1;2015-09-03 00:00:00.000;2171.15;E;
6151;394;1;2015-09-03 00:00:00.000;1320.62;E;
6152;455;6;2015-09-04 00:00:00.000;580.43;E;
6153;413;3;2015-09-04 00:00:00.000;132.74;E;
6154;130;2;2015-09-04 00:00:00.000;7566.99;E;
6155;115;4;2015-09-04 00:00:00.000;4599.31;E;
6156;607;5;2015-09-04 00:00:00.000;8116.51;E;
6157;52;6;2015-09-05 00:00:00.000;4578.28;E;
6158;524;6;2015-09-05 00:00:00.000;5254.75;E;
6159;198;6;2015-09-05 00:00:00.000;2070.29;E;
6160;621;6;2015-09-05 00:00:00.000;4004.62;E;
6161;438;7;2015-09-06 00:00:00.000;2794.85;E;
6162;403;4;2015-09-07 00:00:00.000;8986.29;E;
6163;231;5;2015-09-08 00:00:00.000;1726.28;C;
6164;390;5;2015-09-08 00:00:00.000;2533.78;C;
6165;227;3;2015-09-08 00:00:00.000;2330.53;E;
6166;209;3;2015-09-08 00:00:00.000;5485.03;E;
6167;88;1;2015-09-08 00:00:00.000;6676.98;E;
6168;29;5;2015-09-09 00:00:00.000;6245.53;E;
6169;269;2;2015-09-09 00:00:00.000;958.51;E;
6170;242;6;2015-09-10 00:00:00.000;2686.62;E;
6171;615;2;2015-09-10 00:00:00.000;6908.43;E;
6172;217;1;2015-09-10 00:00:00.000;1532.99;E;
6173;90;5;2015-09-10 00:00:00.000;2571.14;E;
6174;88;6;2015-09-10 00:00:00.000;5283.15;E;
6175;92;7;2015-09-11 00:00:00.000;5545.85;E;
6176;313;3;2015-09-11 00:00:00.000;5456.22;E;
6177;364;3;2015-09-12 00:00:00.000;7169.18;E;
6178;497;8;2015-09-12 00:00:00.000;4136.91;C;
6179;620;4;2015-09-13 00:00:00.000;4437.94;E;
6180;101;4;2015-09-13 00:00:00.000;6052.18;E;
6181;394;6;2015-09-13 00:00:00.000;6225.41;E;
6182;446;3;2015-09-14 00:00:00.000;1477.87;E;
6183;388;4;2015-09-14 00:00:00.000;5596.26;E;
6184;97;4;2015-09-14 00:00:00.000;2668.72;E;
6185;625;6;2015-09-14 00:00:00.000;2094.58;E;
6186;338;6;2015-09-14 00:00:00.000;4656.39;E;
6187;519;1;2015-09-15 00:00:00.000;3599.16;E;
6188;496;6;2015-09-15 00:00:00.000;6695.54;E;
6189;626;7;2015-09-16 00:00:00.000;4754.80;E;
6190;31;7;2015-09-16 00:00:00.000;129.80;E;
6191;95;6;2015-09-16 00:00:00.000;4094.41;E;
6192;300;3;2015-09-17 00:00:00.000;202.14;E;
6193;159;2;2015-09-17 00:00:00.000;4030.67;E;
6194;126;3;2015-09-17 00:00:00.000;4040.84;E;
6195;496;6;2015-09-17 00:00:00.000;1222.91;E;
6196;366;4;2015-09-17 00:00:00.000;9792.08;E;
6197;173;6;2015-09-18 00:00:00.000;4895.56;E;
6198;8;6;2015-09-18 00:00:00.000;2214.96;E;
6199;292;3;2015-09-18 00:00:00.000;6033.19;E;
6200;159;7;2015-09-18 00:00:00.000;1749.54;E;
6201;223;7;2015-09-19 00:00:00.000;4297.65;E;
6202;315;5;2015-09-19 00:00:00.000;6962.79;E;
6203;387;4;2015-09-19 00:00:00.000;5592.36;E;
6204;409;3;2015-09-19 00:00:00.000;384.51;E;
6205;107;6;2015-09-19 00:00:00.000;1317.70;E;
6206;523;2;2015-09-20 00:00:00.000;2069.75;E;
6207;482;8;2015-09-20 00:00:00.000;7573.44;E;
6208;440;7;2015-09-20 00:00:00.000;2527.47;E;
6209;271;1;2015-09-20 00:00:00.000;5458.38;E;
6210;378;6;2015-09-20 00:00:00.000;6976.75;E;
6211;373;6;2015-09-21 00:00:00.000;3567.30;E;
6212;113;6;2015-09-21 00:00:00.000;3849.27;C;
6213;406;6;2015-09-22 00:00:00.000;1907.01;E;
6214;566;6;2015-09-22 00:00:00.000;5086.41;E;
6215;293;6;2015-09-22 00:00:00.000;569.44;E;
6216;88;8;2015-09-22 00:00:00.000;822.13;E;
6217;445;1;2015-09-22 00:00:00.000;3443.29;E;
6218;435;5;2015-09-23 00:00:00.000;653.80;C;
6219;580;3;2015-09-24 00:00:00.000;5682.06;E;
6220;581;1;2015-09-24 00:00:00.000;632.98;E;
6221;245;8;2015-09-24 00:00:00.000;7021.24;E;
6222;418;6;2015-09-24 00:00:00.000;2779.31;E;
6223;492;7;2015-09-25 00:00:00.000;6852.98;E;
6224;305;2;2015-09-25 00:00:00.000;1713.03;E;
6225;272;3;2015-09-25 00:00:00.000;1744.51;E;
6226;220;3;2015-09-25 00:00:00.000;5224.17;E;
6227;325;3;2015-09-25 00:00:00.000;5434.93;E;
6228;151;4;2015-09-26 00:00:00.000;1788.32;E;
6229;571;4;2015-09-26 00:00:00.000;2538.82;E;
6230;126;4;2015-09-26 00:00:00.000;3053.62;E;
6231;409;2;2015-09-27 00:00:00.000;6160.88;E;
6232;614;5;2015-09-27 00:00:00.000;748.86;E;
6233;79;7;2015-09-27 00:00:00.000;4181.90;E;
6234;455;7;2015-09-27 00:00:00.000;2690.69;E;
6235;27;3;2015-09-27 00:00:00.000;4056.61;E;
6236;363;2;2015-09-28 00:00:00.000;5005.06;E;
6237;367;3;2015-09-28 00:00:00.000;4021.69;E;
6238;463;2;2015-09-29 00:00:00.000;848.63;E;
6239;244;5;2015-09-29 00:00:00.000;561.83;E;
6240;426;3;2015-09-29 00:00:00.000;891.70;C;
6241;326;7;2015-09-29 00:00:00.000;1210.66;E;
6242;246;5;2015-09-29 00:00:00.000;2006.15;E;
6243;429;3;2015-09-30 00:00:00.000;4239.62;E;
6244;117;7;2015-09-30 00:00:00.000;7536.72;E;
6245;342;4;2015-10-01 00:00:00.000;4803.70;E;
6246;357;5;2015-10-01 00:00:00.000;7685.45;E;
6247;472;8;2015-10-01 00:00:00.000;5024.30;E;
6248;51;6;2015-10-01 00:00:00.000;3514.36;E;
6249;233;8;2015-10-01 00:00:00.000;4613.03;E;
6250;60;3;2015-10-02 00:00:00.000;4786.50;E;
6251;152;3;2015-10-02 00:00:00.000;4817.46;E;
6252;224;1;2015-10-02 00:00:00.000;4576.20;E;
6253;222;2;2015-10-03 00:00:00.000;6478.08;E;
6254;77;7;2015-10-03 00:00:00.000;5088.52;E;
6255;92;3;2015-10-03 00:00:00.000;4561.55;E;
6256;407;7;2015-10-04 00:00:00.000;2488.99;E;
6257;520;1;2015-10-05 00:00:00.000;739.60;E;
6258;394;6;2015-10-05 00:00:00.000;2071.93;E;
6259;336;8;2015-10-05 00:00:00.000;3979.30;C;
6260;317;5;2015-10-06 00:00:00.000;1016.53;E;
6261;511;4;2015-10-06 00:00:00.000;5732.71;E;
6262;308;5;2015-10-06 00:00:00.000;8375.89;E;
6263;13;8;2015-10-06 00:00:00.000;1525.61;E;
6264;505;6;2015-10-06 00:00:00.000;4679.80;E;
6265;86;4;2015-10-07 00:00:00.000;2426.39;C;
6266;213;3;2015-10-07 00:00:00.000;134.35;E;
6267;407;6;2015-10-08 00:00:00.000;3578.90;E;
6268;32;2;2015-10-09 00:00:00.000;6229.91;C;
6269;239;8;2015-10-09 00:00:00.000;5307.66;E;
6270;143;3;2015-10-09 00:00:00.000;5216.12;C;
6271;620;4;2015-10-10 00:00:00.000;7172.39;E;
6272;138;1;2015-10-10 00:00:00.000;3182.18;E;
6273;407;8;2015-10-10 00:00:00.000;4398.15;E;
6274;503;2;2015-10-11 00:00:00.000;289.99;C;
6275;99;7;2015-10-11 00:00:00.000;3494.90;E;
6276;189;8;2015-10-11 00:00:00.000;5628.22;E;
6277;189;2;2015-10-12 00:00:00.000;2068.58;E;
6278;578;1;2015-10-12 00:00:00.000;1439.70;E;
6279;146;8;2015-10-12 00:00:00.000;3245.05;E;
6280;179;6;2015-10-12 00:00:00.000;3141.33;C;
6281;48;5;2015-10-12 00:00:00.000;1287.54;E;
6282;272;3;2015-10-13 00:00:00.000;5982.99;E;
6283;166;7;2015-10-13 00:00:00.000;2999.40;C;
6284;233;2;2015-10-13 00:00:00.000;5016.96;E;
6285;393;7;2015-10-13 00:00:00.000;7576.88;E;
6286;576;6;2015-10-13 00:00:00.000;3814.88;E;
6287;107;4;2015-10-14 00:00:00.000;1622.70;E;
6288;272;5;2015-10-14 00:00:00.000;4408.09;E;
6289;88;8;2015-10-14 00:00:00.000;1598.10;C;
6290;35;7;2015-10-14 00:00:00.000;2556.51;E;
6291;139;8;2015-10-15 00:00:00.000;5292.67;E;
6292;515;3;2015-10-15 00:00:00.000;3148.43;E;
6293;211;1;2015-10-15 00:00:00.000;1921.76;E;
6294;416;7;2015-10-16 00:00:00.000;4121.73;E;
6295;13;3;2015-10-16 00:00:00.000;3001.55;C;
6296;533;8;2015-10-16 00:00:00.000;466.57;E;
6297;221;3;2015-10-16 00:00:00.000;110.69;E;
6298;87;5;2015-10-17 00:00:00.000;2775.76;E;
6299;521;3;2015-10-18 00:00:00.000;705.92;C;
6300;519;2;2015-10-18 00:00:00.000;670.10;E;
6301;71;1;2015-10-19 00:00:00.000;1440.71;C;
6302;565;5;2015-10-19 00:00:00.000;1598.30;E;
6303;520;1;2015-10-19 00:00:00.000;3318.31;E;
6304;142;6;2015-10-20 00:00:00.000;1449.79;E;
6305;556;4;2015-10-20 00:00:00.000;796.09;E;
6306;200;4;2015-10-20 00:00:00.000;1083.57;E;
6307;200;6;2015-10-21 00:00:00.000;406.07;E;
6308;582;6;2015-10-21 00:00:00.000;6467.64;E;
6309;446;8;2015-10-21 00:00:00.000;2087.15;E;
6310;580;2;2015-10-21 00:00:00.000;954.96;E;
6311;180;6;2015-10-21 00:00:00.000;4375.70;E;
6312;605;7;2015-10-22 00:00:00.000;5771.85;E;
6313;313;4;2015-10-22 00:00:00.000;2993.46;C;
6314;55;6;2015-10-22 00:00:00.000;3064.41;E;
6315;409;3;2015-10-22 00:00:00.000;1161.61;E;
6316;183;7;2015-10-22 00:00:00.000;5322.81;E;
6317;129;6;2015-10-23 00:00:00.000;451.38;E;
6318;262;2;2015-10-24 00:00:00.000;6934.73;E;
6319;430;7;2015-10-24 00:00:00.000;124.96;E;
6320;43;8;2015-10-24 00:00:00.000;761.50;E;
6321;244;7;2015-10-24 00:00:00.000;921.70;E;
6322;192;8;2015-10-25 00:00:00.000;3500.59;E;
6323;327;2;2015-10-25 00:00:00.000;1358.46;E;
6324;115;2;2015-10-25 00:00:00.000;4867.96;E;
6325;54;8;2015-10-26 00:00:00.000;3031.14;E;
6326;453;2;2015-10-26 00:00:00.000;2270.87;E;
6327;355;7;2015-10-27 00:00:00.000;511.23;E;
6328;190;7;2015-10-27 00:00:00.000;5813.18;E;
6329;119;4;2015-10-27 00:00:00.000;5348.06;E;
6330;67;4;2015-10-27 00:00:00.000;4686.19;E;
6331;389;4;2015-10-27 00:00:00.000;5237.80;C;
6332;581;8;2015-10-28 00:00:00.000;1135.29;E;
6333;311;3;2015-10-28 00:00:00.000;261.02;E;
6334;295;1;2015-10-28 00:00:00.000;1095.16;E;
6335;6;5;2015-10-28 00:00:00.000;4185.61;E;
6336;330;5;2015-10-29 00:00:00.000;3398.48;C;
6337;576;3;2015-10-30 00:00:00.000;8949.40;E;
6338;272;6;2015-10-30 00:00:00.000;1800.05;E;
6339;26;1;2015-10-30 00:00:00.000;4394.12;E;
6340;562;3;2015-10-31 00:00:00.000;4886.02;C;
6341;36;2;2015-10-31 00:00:00.000;5162.99;E;
6342;221;3;2015-10-31 00:00:00.000;971.37;E;
6343;164;8;2015-10-31 00:00:00.000;515.34;E;
6344;387;3;2015-11-01 00:00:00.000;1315.20;C;
6345;99;4;2015-11-02 00:00:00.000;5118.97;C;
6346;19;8;2015-11-02 00:00:00.000;1580.63;E;
6347;460;2;2015-11-02 00:00:00.000;3110.55;E;
6348;267;8;2015-11-02 00:00:00.000;1427.38;E;
6349;615;5;2015-11-03 00:00:00.000;7562.41;E;
6350;433;2;2015-11-03 00:00:00.000;1373.88;C;
6351;519;8;2015-11-03 00:00:00.000;5418.98;E;
6352;479;4;2015-11-03 00:00:00.000;2917.67;E;
6353;188;1;2015-11-04 00:00:00.000;5747.92;E;
